"alpha","eta","delta","compatible","minimum_canonical_coordinate","negative_coordinate_count","observable_witness_bits","conditional_entropy_y_given_t_c_bits","sharp_lower_bits","sharp_upper_bits","lower_minus_witness_bits","design_id"
0.01,0,0.01,TRUE,0.000155464485817866,0,0.0123555417926148,0.347863305278179,0.0124505241121115,0.267070169382268,9.49823194967281e-05,"C4_M2_T2"
0.02,0,0.01,FALSE,-0.00189118693622959,4,0.0123555417926148,0.347863305278179,NA,NA,NA,"C4_M2_T2"
0.05,0,0.01,FALSE,-0.0141313355106038,7,0.0123555417926148,0.347863305278179,NA,NA,NA,"C4_M2_T2"
0,0.0025,0.01,TRUE,0.00109102561713701,0,0.0123555417926148,0.347863305278179,0.0126455874071317,0.347863305278179,0.000290045614516931,"C4_M2_T2"
0.0025,0.0025,0.01,TRUE,0.000953756652127884,0,0.0123555417926148,0.347863305278179,0.0126455874071317,0.322651439385244,0.000290045614516931,"C4_M2_T2"
0.005,0.0025,0.01,TRUE,0.00079822237050491,0,0.0123555417926148,0.347863305278179,0.0126455874071317,0.302448612944385,0.000290045614516931,"C4_M2_T2"
0.01,0.0025,0.01,TRUE,0.000151554406649448,0,0.0123555417926148,0.347863305278179,0.0126455874071317,0.267070169382268,0.000290045614516931,"C4_M2_T2"
0.02,0.0025,0.01,FALSE,-0.00190743972430904,4,0.0123555417926148,0.347863305278179,NA,NA,NA,"C4_M2_T2"
0.05,0.0025,0.01,FALSE,-0.0141418839954788,7,0.0123555417926148,0.347863305278179,NA,NA,NA,"C4_M2_T2"
0,0.005,0.01,TRUE,0.00108185710029142,0,0.0123555417926148,0.347863305278179,0.0128468730308318,0.347863305278179,0.000491331238217013,"C4_M2_T2"
0.0025,0.005,0.01,TRUE,0.000946137267989371,0,0.0123555417926148,0.347863305278179,0.0128468730308318,0.322651439385244,0.000491331238217013,"C4_M2_T2"
0.005,0.005,0.01,TRUE,0.000795136298813233,0,0.0123555417926148,0.347863305278179,0.0128468730308318,0.302448612944385,0.000491331238217013,"C4_M2_T2"
0.01,0.005,0.01,TRUE,0.000147604831731853,0,0.0123555417926148,0.347863305278179,0.0128468730308318,0.267070169382268,0.000491331238217013,"C4_M2_T2"
0.02,0.005,0.01,FALSE,-0.00192385668196505,4,0.0123555417926148,0.347863305278179,NA,NA,NA,"C4_M2_T2"
0.05,0.005,0.01,FALSE,-0.0141525390307061,7,0.0123555417926148,0.347863305278179,NA,NA,NA,"C4_M2_T2"
0,0.01,0.01,TRUE,0.00106323939771722,0,0.0123555417926148,0.347863305278179,0.0132696251108541,0.347863305278179,0.00091408331823936,"C4_M2_T2"
0.0025,0.01,0.01,TRUE,0.000930665253259126,0,0.0123555417926148,0.347863305278179,0.0132696251108541,0.322651439385244,0.00091408331823936,"C4_M2_T2"
0.005,0.01,0.01,TRUE,0.000788869683847482,0,0.0123555417926148,0.347863305278179,0.0132696251108541,0.302448612944385,0.00091408331823936,"C4_M2_T2"
0.01,0.01,0.01,TRUE,0.000139584776542044,0,0.0123555417926148,0.347863305278179,0.0132696251108541,0.267070169382268,0.00091408331823936,"C4_M2_T2"
0.02,0.01,0.01,FALSE,-0.00195719315720532,4,0.0123555417926148,0.347863305278179,NA,NA,NA,"C4_M2_T2"
0.05,0.01,0.01,FALSE,-0.0141741752757085,7,0.0123555417926148,0.347863305278179,NA,NA,NA,"C4_M2_T2"
0,0.02,0.01,TRUE,0.00102484038615792,0,0.0123555417926148,0.347863305278179,0.0142089051069154,0.347863305278179,0.00185336331430066,"C4_M2_T2"
0.0025,0.02,0.01,TRUE,0.000898754222877994,0,0.0123555417926148,0.347863305278179,0.0142089051069154,0.322651439385244,0.00185336331430066,"C4_M2_T2"
0.005,0.02,0.01,TRUE,0.000771394461989185,0,0.0123555417926148,0.347863305278179,0.0142089051069154,0.302448612944385,0.00185336331430066,"C4_M2_T2"
0.01,0.02,0.01,TRUE,0.000123043412713063,0,0.0123555417926148,0.347863305278179,0.0142089051069154,0.267070169382268,0.00185336331430066,"C4_M2_T2"
0.02,0.02,0.01,FALSE,-0.00202594963738836,5,0.0123555417926148,0.347863305278179,NA,NA,NA,"C4_M2_T2"
0.05,0.02,0.01,FALSE,-0.0142188000310259,7,0.0123555417926148,0.347863305278179,NA,NA,NA,"C4_M2_T2"
0,0.05,0.01,TRUE,0.0008994036150642,0,0.0123555417926148,0.347863305278179,0.0183664119607722,0.347863305278179,0.00601087016815737,"C4_M2_T2"
0.0025,0.05,0.01,TRUE,0.000794511523632965,0,0.0123555417926148,0.347863305278179,0.0183664119607722,0.322651439385244,0.00601087016815737,"C4_M2_T2"
0.005,0.05,0.01,TRUE,0.000688559916126667,0,0.0123555417926148,0.347863305278179,0.0183664119607722,0.302448612944385,0.00601087016815737,"C4_M2_T2"
0.01,0.05,0.01,TRUE,6.90082908717238e-05,0,0.0123555417926148,0.347863305278179,0.0183664119607722,0.267070169382268,0.00601087016815737,"C4_M2_T2"
0.02,0.05,0.01,FALSE,-0.00225055413931963,5,0.0123555417926148,0.347863305278179,NA,NA,NA,"C4_M2_T2"
0.05,0.05,0.01,FALSE,-0.0143645742317292,9,0.0123555417926148,0.347863305278179,NA,NA,NA,"C4_M2_T2"
0,0,0.02,TRUE,0.000923664649567879,0,0.0123555417926148,0.347863305278179,0.0125615972150308,0.347863305278179,0.000206055422416019,"C4_M2_T2"
0.0025,0,0.02,TRUE,0.000788869022468389,0,0.0123555417926148,0.347863305278179,0.0125615972150308,0.322651439385244,0.000206055422416019,"C4_M2_T2"
0.005,0,0.02,TRUE,0.000652711823377995,0,0.0123555417926148,0.347863305278179,0.0125615972150308,0.302448612944385,0.000206055422416019,"C4_M2_T2"
0.01,0,0.02,TRUE,0.00013775268544897,0,0.0123555417926148,0.347863305278179,0.0125615972150308,0.267070169382268,0.000206055422416019,"C4_M2_T2"
0.02,0,0.02,FALSE,-0.00189863133114881,4,0.0123555417926148,0.347863305278179,NA,NA,NA,"C4_M2_T2"
0.05,0,0.02,FALSE,-0.0142209568101309,7,0.0123555417926148,0.347863305278179,NA,NA,NA,"C4_M2_T2"
0,0.0025,0.02,TRUE,0.000914229273346196,0,0.0123555417926148,0.347863305278179,0.0127564321221108,0.347863305278179,0.00040089032949599,"C4_M2_T2"
0.0025,0.0025,0.02,TRUE,0.000780972327854001,0,0.0123555417926148,0.347863305278179,0.0127564321221108,0.322651439385244,0.00040089032949599,"C4_M2_T2"
0.005,0.0025,0.02,TRUE,0.000646369352609359,0,0.0123555417926148,0.347863305278179,0.0127564321221108,0.302448612944385,0.00040089032949599,"C4_M2_T2"
0.01,0.0025,0.02,TRUE,0.000133989365907402,0,0.0123555417926148,0.347863305278179,0.0127564321221108,0.267070169382268,0.00040089032949599,"C4_M2_T2"
0.02,0.0025,0.02,FALSE,-0.0019149943228039,4,0.0123555417926148,0.347863305278179,NA,NA,NA,"C4_M2_T2"
0.05,0.0025,0.02,FALSE,-0.0142314960821476,7,0.0123555417926148,0.347863305278179,NA,NA,NA,"C4_M2_T2"
0,0.005,0.02,TRUE,0.000904698590293991,0,0.0123555417926148,0.347863305278179,0.0129574914209898,0.347863305278179,0.000601949628375058,"C4_M2_T2"
0.0025,0.005,0.02,TRUE,0.000772995868647548,0,0.0123555417926148,0.347863305278179,0.0129574914209898,0.322651439385244,0.000601949628375058,"C4_M2_T2"
0.005,0.005,0.02,TRUE,0.000639962816479424,0,0.0123555417926148,0.347863305278179,0.0129574914209898,0.302448612944385,0.000601949628375058,"C4_M2_T2"
0.01,0.005,0.02,TRUE,0.000130188033037132,0,0.0123555417926148,0.347863305278179,0.0129574914209898,0.267070169382268,0.000601949628375058,"C4_M2_T2"
0.02,0.005,0.02,FALSE,-0.00193152259720299,4,0.0123555417926148,0.347863305278179,NA,NA,NA,"C4_M2_T2"
0.05,0.005,0.02,FALSE,-0.0142421418114574,7,0.0123555417926148,0.347863305278179,NA,NA,NA,"C4_M2_T2"
0,0.01,0.02,TRUE,0.000885345468585941,0,0.0123555417926148,0.347863305278179,0.0133798023125858,0.347863305278179,0.001024260519971,"C4_M2_T2"
0.0025,0.01,0.02,TRUE,0.000756798772911996,0,0.0123555417926148,0.347863305278179,0.0133798023125858,0.322651439385244,0.001024260519971,"C4_M2_T2"
0.005,0.01,0.02,TRUE,0.000626953625766596,0,0.0123555417926148,0.347863305278179,0.0133798023125858,0.302448612944385,0.001024260519971,"C4_M2_T2"
0.01,0.01,0.02,TRUE,0.000122468999963828,0,0.0123555417926148,0.347863305278179,0.0133798023125858,0.267070169382268,0.001024260519971,"C4_M2_T2"
0.02,0.01,0.02,FALSE,-0.00196508511358479,4,0.0123555417926148,0.347863305278179,NA,NA,NA,"C4_M2_T2"
0.05,0.01,0.02,FALSE,-0.0142637591597498,7,0.0123555417926148,0.347863305278179,NA,NA,NA,"C4_M2_T2"
0,0.02,0.02,TRUE,0.00084542965506309,0,0.0123555417926148,0.347863305278179,0.0143183013644892,0.347863305278179,0.00196275957187444,"C4_M2_T2"
0.0025,0.02,0.02,TRUE,0.00072339226295742,0,0.0123555417926148,0.347863305278179,0.0143183013644892,0.322651439385244,0.00196275957187444,"C4_M2_T2"
0.005,0.02,0.02,TRUE,0.000600122169921389,0,0.0123555417926148,0.347863305278179,0.0143183013644892,0.302448612944385,0.00196275957187444,"C4_M2_T2"
0.01,0.02,0.02,TRUE,0.000106548494250139,0,0.0123555417926148,0.347863305278179,0.0143183013644892,0.267070169382268,0.00196275957187444,"C4_M2_T2"
0.02,0.02,0.02,FALSE,-0.00203430780362227,5,0.0123555417926148,0.347863305278179,NA,NA,NA,"C4_M2_T2"
0.05,0.02,0.02,FALSE,-0.0143083449406028,7,0.0123555417926148,0.347863305278179,NA,NA,NA,"C4_M2_T2"
0,0.05,0.02,TRUE,0.000715037997555109,0,0.0123555417926148,0.347863305278179,0.0184793702418523,0.347863305278179,0.00612382844923748,"C4_M2_T2"
0.0025,0.05,0.02,TRUE,0.000614264330439138,0,0.0123555417926148,0.347863305278179,0.0184793702418523,0.322651439385244,0.00612382844923748,"C4_M2_T2"
0.005,0.05,0.02,TRUE,0.000512472747493713,0,0.0123555417926148,0.347863305278179,0.0184793702418523,0.302448612944385,0.00612382844923748,"C4_M2_T2"
0.01,0.05,0.02,TRUE,5.45415089187545e-05,0,0.0123555417926148,0.347863305278179,0.0184793702418523,0.267070169382268,0.00612382844923748,"C4_M2_T2"
0.02,0.05,0.02,FALSE,-0.00226043525774471,6,0.0123555417926148,0.347863305278179,NA,NA,NA,"C4_M2_T2"
0.05,0.05,0.02,FALSE,-0.0144539918247226,9,0.0123555417926148,0.347863305278179,NA,NA,NA,"C4_M2_T2"
0,0,0.05,TRUE,0.000347301172030075,0,0.0123555417926148,0.347863305278179,0.0130615561686426,0.347863305278179,0.000706014376027858,"C4_M2_T2"
0.0025,0,0.05,TRUE,0.000225595010610087,0,0.0123555417926148,0.347863305278179,0.0130615561686426,0.322651439385244,0.000706014376027858,"C4_M2_T2"
0.005,0,0.05,TRUE,0.000102659494024241,0,0.0123555417926148,0.347863305278179,0.0130615561686426,0.302448612944385,0.000706014376027858,"C4_M2_T2"
0.01,0,0.05,FALSE,-0.000146974871287835,1,0.0123555417926148,0.347863305278179,NA,NA,NA,"C4_M2_T2"
0.02,0,0.05,FALSE,-0.00192294968788493,4,0.0123555417926148,0.347863305278179,NA,NA,NA,"C4_M2_T2"
0.05,0,0.05,FALSE,-0.0145137197219193,7,0.0123555417926148,0.347863305278179,NA,NA,NA,"C4_M2_T2"
0,0.0025,0.05,TRUE,0.000336694550296196,0,0.0123555417926148,0.347863305278179,0.0132577418347897,0.347863305278179,0.000902200042174922,"C4_M2_T2"
0.0025,0.0025,0.05,TRUE,0.000216543535225981,0,0.0123555417926148,0.347863305278179,0.0132577418347897,0.322651439385244,0.000902200042174922,"C4_M2_T2"
0.005,0.0025,0.05,TRUE,9.51788735388959e-05,0,0.0123555417926148,0.347863305278179,0.0132577418347897,0.302448612944385,0.000902200042174922,"C4_M2_T2"
0.01,0.0025,0.05,FALSE,-0.000151265694580798,1,0.0123555417926148,0.347863305278179,NA,NA,NA,"C4_M2_T2"
0.02,0.0025,0.05,FALSE,-0.00193967267788712,4,0.0123555417926148,0.347863305278179,NA,NA,NA,"C4_M2_T2"
0.05,0.0025,0.05,FALSE,-0.0145242288985989,7,0.0123555417926148,0.347863305278179,NA,NA,NA,"C4_M2_T2"
0,0.005,0.05,TRUE,0.000325980790969045,0,0.0123555417926148,0.347863305278179,0.0134602607293571,0.347863305278179,0.00110471893674235,"C4_M2_T2"
0.0025,0.005,0.05,TRUE,0.000207400630797592,0,0.0123555417926148,0.347863305278179,0.0134602607293571,0.322651439385244,0.00110471893674235,"C4_M2_T2"
0.005,0.005,0.05,TRUE,8.76226912304669e-05,0,0.0123555417926148,0.347863305278179,0.0134602607293571,0.302448612944385,0.00110471893674235,"C4_M2_T2"
0.01,0.005,0.05,FALSE,-0.000155599859523184,1,0.0123555417926148,0.347863305278179,NA,NA,NA,"C4_M2_T2"
0.02,0.005,0.05,FALSE,-0.00195656458698023,4,0.0123555417926148,0.347863305278179,NA,NA,NA,"C4_M2_T2"
0.05,0.005,0.05,FALSE,-0.0145348442285782,7,0.0123555417926148,0.347863305278179,NA,NA,NA,"C4_M2_T2"
0,0.01,0.05,TRUE,0.000304225300090443,0,0.0123555417926148,0.347863305278179,0.0138858655892466,0.347863305278179,0.00153032379663177,"C4_M2_T2"
0.0025,0.01,0.05,TRUE,0.000188834937111371,0,0.0123555417926148,0.347863305278179,0.0138858655892466,0.322651439385244,0.00153032379663177,"C4_M2_T2"
0.005,0.01,0.05,TRUE,7.22790149102894e-05,0,0.0123555417926148,0.347863305278179,0.0138858655892466,0.302448612944385,0.00153032379663177,"C4_M2_T2"
0.01,0.01,0.05,FALSE,-0.000164400867926602,1,0.0123555417926148,0.347863305278179,NA,NA,NA,"C4_M2_T2"
0.02,0.01,0.05,FALSE,-0.00199086550442442,4,0.0123555417926148,0.347863305278179,NA,NA,NA,"C4_M2_T2"
0.05,0.01,0.05,FALSE,-0.0145563998476179,7,0.0123555417926148,0.347863305278179,NA,NA,NA,"C4_M2_T2"
0,0.02,0.05,TRUE,0.000259354600153326,0,0.0123555417926148,0.347863305278179,0.01483290169322,0.347863305278179,0.00247735990060525,"C4_M2_T2"
0.0025,0.02,0.05,TRUE,0.000150543193883543,0,0.0123555417926148,0.347863305278179,0.01483290169322,0.322651439385244,0.00247735990060525,"C4_M2_T2"
0.005,0.02,0.05,TRUE,4.06326824999234e-05,0,0.0123555417926148,0.347863305278179,0.01483290169322,0.302448612944385,0.00247735990060525,"C4_M2_T2"
0.01,0.02,0.05,FALSE,-0.00018255294775865,1,0.0123555417926148,0.347863305278179,NA,NA,NA,"C4_M2_T2"
0.02,0.02,0.05,FALSE,-0.00206161114665306,5,0.0123555417926148,0.347863305278179,NA,NA,NA,"C4_M2_T2"
0.05,0.02,0.05,FALSE,-0.0146008583118874,7,0.0123555417926148,0.347863305278179,NA,NA,NA,"C4_M2_T2"
0,0.05,0.05,TRUE,0.000112776980358744,0,0.0123555417926148,0.347863305278179,0.0190625291812466,0.347863305278179,0.00670698738863185,"C4_M2_T2"
0.0025,0.05,0.05,TRUE,2.54568326726353e-05,0,0.0123555417926148,0.347863305278179,0.0190625291812466,0.322651439385244,0.00670698738863185,"C4_M2_T2"
0.005,0.05,0.05,FALSE,-6.27453367072722e-05,1,0.0123555417926148,0.347863305278179,NA,NA,NA,"C4_M2_T2"
0.01,0.05,0.05,FALSE,-0.000241849741876676,1,0.0123555417926148,0.347863305278179,NA,NA,NA,"C4_M2_T2"
0.02,0.05,0.05,FALSE,-0.00229271357793329,6,0.0123555417926148,0.347863305278179,NA,NA,NA,"C4_M2_T2"
0.05,0.05,0.05,FALSE,-0.0147460892951676,9,0.0123555417926148,0.347863305278179,NA,NA,NA,"C4_M2_T2"
